date,museum,daily_visitors
2016-08-17 00:00:00,The Red Lodge Museum,0.0
2016-08-08 00:00:00,The Red Lodge Museum,72.0
2016-09-13 00:00:00,The Red Lodge Museum,18.0
2016-08-17 00:00:00,Blaise Castle House Museum,300.0
2016-08-08 00:00:00,Blaise Castle House Museum,0.0
2016-09-13 00:00:00,Blaise Castle House Museum,0.0
2016-08-17 00:00:00,Bristol Archives,25.0
2016-08-08 00:00:00,Bristol Archives,0.0
2016-09-13 00:00:00,Bristol Archives,16.0
2016-08-17 00:00:00,Bristol Museum,591.0
2016-08-08 00:00:00,Bristol Museum,1192.0
2016-09-13 00:00:00,Bristol Museum,654.0
2016-08-16 00:00:00,M Shed,1377.0
2016-08-07 00:00:00,M Shed,2206.0
2016-09-12 00:00:00,M Shed,0.0
2016-08-16 00:00:00,The Georgian House Museum,84.0
2016-09-12 00:00:00,The Georgian House Museum,52.0
2016-08-16 00:00:00,The Red Lodge Museum,93.0
2016-09-12 00:00:00,The Red Lodge Museum,36.0
2016-08-16 00:00:00,Blaise Castle House Museum,270.0
2016-09-12 00:00:00,Blaise Castle House Museum,0.0
2016-08-16 00:00:00,Bristol Archives,16.0
2016-09-12 00:00:00,Bristol Archives,0.0
2016-09-12 00:00:00,Bristol Museum,884.0
2016-09-11 00:00:00,M Shed,2024.0
2016-09-11 00:00:00,The Georgian House Museum,143.0
2016-09-11 00:00:00,The Red Lodge Museum,230.0
2016-09-11 00:00:00,Blaise Castle House Museum,347.0
2016-09-11 00:00:00,Bristol Archives,0.0
2016-09-11 00:00:00,Bristol Museum,857.0
2016-09-10 00:00:00,M Shed,3222.0
2016-09-10 00:00:00,The Georgian House Museum,695.0
2016-09-10 00:00:00,The Red Lodge Museum,1492.0
2016-09-10 00:00:00,Blaise Castle House Museum,476.0
2016-09-10 00:00:00,Bristol Archives,0.0
2016-05-24 00:00:00,M Shed,1102.0
2016-05-24 00:00:00,The Georgian House Museum,51.0
2016-05-24 00:00:00,The Red Lodge Museum,28.0
2016-05-24 00:00:00,Blaise Castle House Museum,0.0
2016-05-24 00:00:00,Bristol Archives,15.0
2016-05-24 00:00:00,Bristol Museum,361.0
2016-05-23 00:00:00,M Shed,0.0
2016-07-13 00:00:00,M Shed,1583.0
2016-05-23 00:00:00,The Georgian House Museum,32.0
2016-05-23 00:00:00,The Red Lodge Museum,38.0
2016-07-13 00:00:00,The Georgian House Museum,0.0
2016-05-23 00:00:00,Blaise Castle House Museum,0.0
2016-07-13 00:00:00,The Red Lodge Museum,0.0
2016-06-27 00:00:00,Bristol Archives,1.0
2016-05-23 00:00:00,Bristol Archives,0.0
2016-06-02 00:00:00,Bristol Archives,29.0
2016-07-13 00:00:00,Blaise Castle House Museum,0.0
2016-05-23 00:00:00,Bristol Museum,565.0
2016-06-27 00:00:00,Bristol Museum,538.0
2016-06-02 00:00:00,Bristol Museum,1102.0
2016-07-13 00:00:00,Bristol Archives,26.0
2016-05-22 00:00:00,M Shed,3321.0
2016-06-01 00:00:00,M Shed,2542.0
2016-06-26 00:00:00,M Shed,1961.0
2016-07-13 00:00:00,Bristol Museum,1045.0
2016-05-22 00:00:00,The Georgian House Museum,120.0
2016-06-01 00:00:00,The Georgian House Museum,0.0
2016-06-26 00:00:00,The Georgian House Museum,104.0
2016-07-12 00:00:00,M Shed,1471.0
2016-05-22 00:00:00,The Red Lodge Museum,56.0
2016-06-01 00:00:00,The Red Lodge Museum,0.0
2016-06-26 00:00:00,The Red Lodge Museum,74.0
2016-07-12 00:00:00,The Georgian House Museum,77.0
2016-07-12 00:00:00,The Red Lodge Museum,132.0
2016-07-12 00:00:00,Blaise Castle House Museum,0.0
2016-07-12 00:00:00,Bristol Archives,28.0
2016-07-12 00:00:00,Bristol Museum,923.0
2016-07-11 00:00:00,M Shed,0.0
2016-07-11 00:00:00,The Georgian House Museum,59.0
2016-07-11 00:00:00,The Red Lodge Museum,33.0
2016-07-11 00:00:00,Blaise Castle House Museum,0.0
2016-07-11 00:00:00,Bristol Archives,0.0
2016-07-11 00:00:00,Bristol Museum,1110.0
2016-07-10 00:00:00,M Shed,2155.0
2016-07-10 00:00:00,The Georgian House Museum,109.0
2016-07-10 00:00:00,The Red Lodge Museum,64.0
2016-07-10 00:00:00,Blaise Castle House Museum,154.0
2016-07-10 00:00:00,Bristol Archives,0.0
2016-07-10 00:00:00,Bristol Museum,854.0
2016-07-09 00:00:00,M Shed,2290.0
2016-07-09 00:00:00,The Georgian House Museum,84.0
2016-07-09 00:00:00,The Red Lodge Museum,93.0
2016-07-09 00:00:00,Blaise Castle House Museum,232.0
2016-07-09 00:00:00,Bristol Archives,11.0
2016-07-09 00:00:00,Bristol Museum,1182.0
2016-07-08 00:00:00,M Shed,979.0
2016-07-08 00:00:00,The Georgian House Museum,0.0
2016-07-08 00:00:00,The Red Lodge Museum,0.0
2016-07-08 00:00:00,Blaise Castle House Museum,156.0
2016-07-08 00:00:00,Bristol Archives,22.0
2016-07-08 00:00:00,Bristol Museum,609.0
2016-07-07 00:00:00,M Shed,884.0
2016-07-07 00:00:00,The Georgian House Museum,0.0
2016-07-07 00:00:00,The Red Lodge Museum,0.0
2016-07-07 00:00:00,Blaise Castle House Museum,106.0
2016-07-07 00:00:00,Bristol Archives,22.0
2016-07-07 00:00:00,Bristol Museum,910.0
2016-07-06 00:00:00,M Shed,1075.0
2016-07-06 00:00:00,The Georgian House Museum,0.0
2016-07-06 00:00:00,The Red Lodge Museum,0.0
2016-07-06 00:00:00,Blaise Castle House Museum,0.0
2016-07-06 00:00:00,Bristol Archives,10.0
2016-07-06 00:00:00,Bristol Museum,644.0
2016-07-05 00:00:00,M Shed,979.0
2016-07-05 00:00:00,The Georgian House Museum,148.0
2016-06-10 00:00:00,The Red Lodge Museum,0.0
2016-07-22 00:00:00,Bristol Archives,21.0
2016-07-05 00:00:00,The Red Lodge Museum,121.0
2016-06-18 00:00:00,M Shed,2000.0
2016-06-26 00:00:00,Blaise Castle House Museum,294.0
2016-06-01 00:00:00,Blaise Castle House Museum,191.0
2016-06-10 00:00:00,Blaise Castle House Museum,43.0
2016-05-22 00:00:00,Blaise Castle House Museum,217.0
2016-07-22 00:00:00,Bristol Museum,487.0
2016-06-18 00:00:00,The Georgian House Museum,97.0
2016-07-05 00:00:00,Blaise Castle House Museum,0.0
2016-06-26 00:00:00,Bristol Archives,0.0
2016-06-01 00:00:00,Bristol Archives,35.0
2016-06-10 00:00:00,Bristol Archives,25.0
2016-05-22 00:00:00,Bristol Archives,0.0
2016-07-21 00:00:00,M Shed,1265.0
2016-06-18 00:00:00,The Red Lodge Museum,86.0
2016-07-05 00:00:00,Bristol Archives,16.0
2016-06-26 00:00:00,Bristol Museum,955.0
2016-06-01 00:00:00,Bristol Museum,1150.0
2016-06-10 00:00:00,Bristol Museum,561.0
2016-05-22 00:00:00,Bristol Museum,1314.0
2016-07-21 00:00:00,The Georgian House Museum,0.0
2016-06-18 00:00:00,Blaise Castle House Museum,175.0
2016-07-05 00:00:00,Bristol Museum,892.0
2016-06-25 00:00:00,M Shed,2691.0
2016-05-31 00:00:00,M Shed,2103.0
2016-06-09 00:00:00,M Shed,1459.0
2016-05-21 00:00:00,M Shed,3776.0
2016-07-21 00:00:00,The Red Lodge Museum,0.0
2016-06-18 00:00:00,Bristol Archives,0.0
2016-07-04 00:00:00,M Shed,0.0
2016-06-25 00:00:00,The Georgian House Museum,98.0
2016-05-31 00:00:00,The Georgian House Museum,74.0
2016-06-09 00:00:00,The Georgian House Museum,0.0
2016-05-21 00:00:00,The Georgian House Museum,107.0
2016-07-21 00:00:00,Blaise Castle House Museum,151.0
2016-06-18 00:00:00,Bristol Museum,1033.0
2016-07-04 00:00:00,The Georgian House Museum,61.0
2016-06-25 00:00:00,The Red Lodge Museum,45.0
2016-05-31 00:00:00,The Red Lodge Museum,33.0
2016-06-09 00:00:00,The Red Lodge Museum,0.0
2016-06-09 00:00:00,Blaise Castle House Museum,59.0
2016-06-09 00:00:00,Bristol Archives,44.0
2016-06-09 00:00:00,Bristol Museum,599.0
2016-06-08 00:00:00,M Shed,1184.0
2016-06-08 00:00:00,The Georgian House Museum,0.0
2016-06-08 00:00:00,The Red Lodge Museum,0.0
2016-06-08 00:00:00,Blaise Castle House Museum,0.0
2016-06-08 00:00:00,Bristol Archives,24.0
2016-06-08 00:00:00,Bristol Museum,588.0
2016-06-07 00:00:00,M Shed,1188.0
2016-06-07 00:00:00,The Georgian House Museum,0.0
2016-06-07 00:00:00,The Red Lodge Museum,44.0
2016-06-07 00:00:00,Blaise Castle House Museum,0.0
2016-06-07 00:00:00,Bristol Archives,25.0
2016-06-07 00:00:00,Bristol Museum,525.0
2016-06-06 00:00:00,M Shed,0.0
2016-06-06 00:00:00,The Georgian House Museum,0.0
2016-06-06 00:00:00,The Red Lodge Museum,26.0
2016-06-06 00:00:00,Blaise Castle House Museum,0.0
2016-06-06 00:00:00,Bristol Archives,0.0
2016-06-06 00:00:00,Bristol Museum,416.0
2016-06-05 00:00:00,M Shed,1805.0
2016-06-05 00:00:00,The Georgian House Museum,75.0
2016-06-05 00:00:00,The Red Lodge Museum,45.0
2016-06-05 00:00:00,Blaise Castle House Museum,273.0
2016-06-05 00:00:00,Bristol Archives,0.0
2016-06-05 00:00:00,Bristol Museum,511.0
2016-06-04 00:00:00,M Shed,2517.0
2016-06-04 00:00:00,The Georgian House Museum,113.0
2016-06-04 00:00:00,The Red Lodge Museum,134.0
2016-06-04 00:00:00,Blaise Castle House Museum,215.0
2016-06-04 00:00:00,Bristol Archives,12.0
2016-06-04 00:00:00,Bristol Museum,798.0
2016-06-03 00:00:00,M Shed,1979.0
2016-06-03 00:00:00,The Georgian House Museum,0.0
2016-06-03 00:00:00,The Red Lodge Museum,0.0
2016-06-03 00:00:00,Blaise Castle House Museum,237.0
2016-06-03 00:00:00,Bristol Archives,13.0
2016-06-03 00:00:00,Bristol Museum,1071.0
2016-06-02 00:00:00,M Shed,2398.0
2016-06-02 00:00:00,The Georgian House Museum,0.0
2016-06-02 00:00:00,The Red Lodge Museum,0.0
2016-06-02 00:00:00,Blaise Castle House Museum,292.0
2016-05-21 00:00:00,The Red Lodge Museum,91.0
2016-05-31 00:00:00,Blaise Castle House Museum,301.0
2016-07-21 00:00:00,Bristol Archives,23.0
2016-06-25 00:00:00,Blaise Castle House Museum,177.0
2016-06-17 00:00:00,M Shed,898.0
2016-07-04 00:00:00,The Red Lodge Museum,70.0
2016-07-21 00:00:00,Bristol Museum,430.0
2016-05-21 00:00:00,Blaise Castle House Museum,106.0
2016-06-25 00:00:00,Bristol Archives,0.0
2016-05-31 00:00:00,Bristol Archives,15.0
2016-07-04 00:00:00,Blaise Castle House Museum,0.0
2016-06-17 00:00:00,The Georgian House Museum,0.0
2016-07-20 00:00:00,M Shed,1093.0
2016-05-21 00:00:00,Bristol Archives,0.0
2016-06-25 00:00:00,Bristol Museum,1153.0
2016-05-31 00:00:00,Bristol Museum,751.0
2016-07-04 00:00:00,Bristol Archives,0.0
2016-06-17 00:00:00,The Red Lodge Museum,0.0
2016-07-20 00:00:00,The Georgian House Museum,0.0
2016-05-21 00:00:00,Bristol Museum,2770.0
2016-06-24 00:00:00,M Shed,867.0
2016-05-30 00:00:00,M Shed,3192.0
2016-07-04 00:00:00,Bristol Museum,550.0
2016-06-17 00:00:00,Blaise Castle House Museum,28.0
2016-07-20 00:00:00,The Red Lodge Museum,0.0
2016-05-20 00:00:00,M Shed,860.0
2016-06-24 00:00:00,The Georgian House Museum,0.0
2016-05-30 00:00:00,The Georgian House Museum,126.0
2016-07-03 00:00:00,M Shed,3008.0
2016-06-17 00:00:00,Bristol Archives,14.0
2016-07-20 00:00:00,Blaise Castle House Museum,0.0
2016-05-20 00:00:00,The Georgian House Museum,0.0
2016-06-24 00:00:00,The Red Lodge Museum,0.0
2016-05-30 00:00:00,The Red Lodge Museum,71.0
2016-07-03 00:00:00,The Georgian House Museum,74.0
2016-06-17 00:00:00,Bristol Museum,398.0
2016-06-16 00:00:00,M Shed,910.0
2016-06-16 00:00:00,The Georgian House Museum,0.0
2016-06-16 00:00:00,The Red Lodge Museum,0.0
2016-06-16 00:00:00,Blaise Castle House Museum,127.0
2016-06-16 00:00:00,Bristol Archives,27.0
2016-06-16 00:00:00,Bristol Museum,607.0
2016-06-15 00:00:00,M Shed,877.0
2016-06-15 00:00:00,The Georgian House Museum,0.0
2016-06-15 00:00:00,The Red Lodge Museum,0.0
2016-06-15 00:00:00,Blaise Castle House Museum,0.0
2016-06-15 00:00:00,Bristol Archives,25.0
2016-06-15 00:00:00,Bristol Museum,797.0
2016-06-14 00:00:00,M Shed,906.0
2016-06-14 00:00:00,The Georgian House Museum,29.0
2016-06-14 00:00:00,The Red Lodge Museum,50.0
2016-06-14 00:00:00,Blaise Castle House Museum,0.0
2016-06-14 00:00:00,Bristol Archives,30.0
2016-06-14 00:00:00,Bristol Museum,571.0
2016-06-13 00:00:00,M Shed,0.0
2016-06-13 00:00:00,The Georgian House Museum,49.0
2016-06-13 00:00:00,The Red Lodge Museum,62.0
2016-06-13 00:00:00,Blaise Castle House Museum,0.0
2016-06-13 00:00:00,Bristol Archives,70.0
2016-06-13 00:00:00,Bristol Museum,767.0
2016-06-12 00:00:00,M Shed,3317.0
2016-06-12 00:00:00,The Georgian House Museum,70.0
2016-06-12 00:00:00,The Red Lodge Museum,41.0
2016-06-12 00:00:00,Blaise Castle House Museum,120.0
2016-06-12 00:00:00,Bristol Archives,0.0
2016-06-12 00:00:00,Bristol Museum,955.0
2016-06-11 00:00:00,M Shed,3134.0
2016-06-11 00:00:00,The Georgian House Museum,66.0
2016-06-11 00:00:00,The Red Lodge Museum,75.0
2016-06-11 00:00:00,Blaise Castle House Museum,102.0
2016-06-11 00:00:00,Bristol Archives,14.0
2016-06-11 00:00:00,Bristol Museum,1143.0
2016-06-10 00:00:00,M Shed,1256.0
2016-06-10 00:00:00,The Georgian House Museum,0.0
2016-05-20 00:00:00,The Red Lodge Museum,0.0
2016-05-30 00:00:00,Blaise Castle House Museum,489.0
2016-07-20 00:00:00,Bristol Archives,16.0
2016-06-24 00:00:00,Blaise Castle House Museum,143.0
2016-07-03 00:00:00,The Red Lodge Museum,55.0
2016-05-20 00:00:00,Blaise Castle House Museum,83.0
2016-05-30 00:00:00,Bristol Archives,0.0
2016-06-24 00:00:00,Bristol Archives,50.0
2016-07-20 00:00:00,Bristol Museum,437.0
2016-07-03 00:00:00,Blaise Castle House Museum,343.0
2016-05-20 00:00:00,Bristol Archives,68.0
2016-05-30 00:00:00,Bristol Museum,1043.0
2016-06-24 00:00:00,Bristol Museum,567.0
2016-07-19 00:00:00,M Shed,1199.0
2016-07-03 00:00:00,Bristol Archives,0.0
2016-05-20 00:00:00,Bristol Museum,645.0
2016-05-29 00:00:00,M Shed,2687.0
2016-06-23 00:00:00,M Shed,869.0
2016-07-19 00:00:00,The Georgian House Museum,0.0
2016-07-03 00:00:00,Bristol Museum,947.0
2016-05-19 00:00:00,M Shed,1181.0
2016-05-29 00:00:00,The Georgian House Museum,78.0
2016-06-23 00:00:00,The Georgian House Museum,0.0
2016-07-19 00:00:00,The Red Lodge Museum,97.0
2016-07-02 00:00:00,M Shed,2654.0
2016-05-19 00:00:00,The Georgian House Museum,0.0
2016-05-29 00:00:00,The Red Lodge Museum,51.0
2016-06-23 00:00:00,The Red Lodge Museum,0.0
2016-07-19 00:00:00,Blaise Castle House Museum,0.0
2016-07-02 00:00:00,The Georgian House Museum,69.0
2016-05-19 00:00:00,The Red Lodge Museum,0.0
2016-05-29 00:00:00,Blaise Castle House Museum,434.0
2016-06-23 00:00:00,Blaise Castle House Museum,126.0
2016-07-19 00:00:00,Bristol Archives,14.0
2016-07-02 00:00:00,The Red Lodge Museum,77.0
2016-05-19 00:00:00,Blaise Castle House Museum,88.0
2016-05-29 00:00:00,Bristol Archives,0.0
2016-06-23 00:00:00,Bristol Archives,27.0
2016-07-19 00:00:00,Bristol Museum,757.0
2016-07-02 00:00:00,Blaise Castle House Museum,196.0
2016-07-02 00:00:00,Bristol Archives,16.0
2016-07-02 00:00:00,Bristol Museum,1297.0
2016-07-01 00:00:00,M Shed,1043.0
2016-07-01 00:00:00,The Georgian House Museum,0.0
2016-07-01 00:00:00,The Red Lodge Museum,0.0
2016-07-01 00:00:00,Blaise Castle House Museum,145.0
2016-07-01 00:00:00,Bristol Archives,14.0
2016-07-01 00:00:00,Bristol Museum,996.0
2016-06-30 00:00:00,M Shed,867.0
2016-06-30 00:00:00,The Georgian House Museum,0.0
2016-06-30 00:00:00,The Red Lodge Museum,0.0
2016-06-30 00:00:00,Blaise Castle House Museum,146.0
2016-06-30 00:00:00,Bristol Archives,34.0
2016-06-30 00:00:00,Bristol Museum,668.0
2016-06-29 00:00:00,M Shed,867.0
2016-06-29 00:00:00,The Georgian House Museum,0.0
2016-06-29 00:00:00,The Red Lodge Museum,0.0
2016-06-29 00:00:00,Blaise Castle House Museum,0.0
2016-06-29 00:00:00,Bristol Archives,27.0
2016-06-29 00:00:00,Bristol Museum,926.0
2016-06-28 00:00:00,M Shed,867.0
2016-06-28 00:00:00,The Georgian House Museum,63.0
2016-06-28 00:00:00,The Red Lodge Museum,62.0
2016-06-28 00:00:00,Blaise Castle House Museum,0.0
2016-06-28 00:00:00,Bristol Archives,13.0
2016-06-28 00:00:00,Bristol Museum,957.0
2016-06-27 00:00:00,M Shed,867.0
2016-06-27 00:00:00,The Georgian House Museum,55.0
2016-06-27 00:00:00,The Red Lodge Museum,35.0
2016-06-27 00:00:00,Blaise Castle House Museum,0.0
2016-06-23 00:00:00,Bristol Museum,620.0
2016-07-18 00:00:00,M Shed,0.0
2016-05-29 00:00:00,Bristol Museum,785.0
2016-06-22 00:00:00,M Shed,768.0
2016-07-18 00:00:00,The Georgian House Museum,0.0
2016-05-28 00:00:00,M Shed,2738.0
2016-06-22 00:00:00,The Georgian House Museum,0.0
2016-07-18 00:00:00,The Red Lodge Museum,31.0
2016-05-28 00:00:00,The Georgian House Museum,112.0
2016-06-22 00:00:00,The Red Lodge Museum,0.0
2016-07-18 00:00:00,Blaise Castle House Museum,0.0
2016-05-28 00:00:00,The Red Lodge Museum,66.0
2016-06-22 00:00:00,Blaise Castle House Museum,0.0
2016-07-18 00:00:00,Bristol Archives,0.0
2016-05-28 00:00:00,Blaise Castle House Museum,401.0
2016-06-22 00:00:00,Bristol Archives,22.0
2016-07-18 00:00:00,Bristol Museum,665.0
2016-05-28 00:00:00,Bristol Archives,0.0
2016-06-22 00:00:00,Bristol Museum,811.0
2016-07-17 00:00:00,M Shed,4332.0
2016-05-28 00:00:00,Bristol Museum,1293.0
2016-06-21 00:00:00,M Shed,965.0
2016-07-17 00:00:00,The Georgian House Museum,101.0
2016-05-27 00:00:00,M Shed,1162.0
2016-06-21 00:00:00,The Georgian House Museum,120.0
2016-07-17 00:00:00,The Red Lodge Museum,37.0
2016-05-27 00:00:00,The Georgian House Museum,0.0
2016-06-21 00:00:00,The Red Lodge Museum,44.0
2016-07-17 00:00:00,Blaise Castle House Museum,323.0
2016-05-27 00:00:00,The Red Lodge Museum,0.0
2016-06-21 00:00:00,Blaise Castle House Museum,0.0
2016-07-17 00:00:00,Bristol Archives,0.0
2016-05-27 00:00:00,Blaise Castle House Museum,91.0
2016-06-21 00:00:00,Bristol Archives,14.0
2016-07-17 00:00:00,Bristol Museum,1068.0
2016-05-27 00:00:00,Bristol Archives,17.0
2016-06-21 00:00:00,Bristol Museum,552.0
2016-07-16 00:00:00,M Shed,5502.0
2016-05-27 00:00:00,Bristol Museum,482.0
2016-06-20 00:00:00,M Shed,867.0
2016-07-16 00:00:00,The Georgian House Museum,107.0
2016-05-26 00:00:00,M Shed,1431.0
2016-06-20 00:00:00,The Georgian House Museum,52.0
2016-07-16 00:00:00,The Red Lodge Museum,78.0
2016-05-26 00:00:00,The Georgian House Museum,0.0
2016-06-20 00:00:00,The Red Lodge Museum,55.0
2016-07-16 00:00:00,Blaise Castle House Museum,149.0
2016-05-26 00:00:00,The Red Lodge Museum,0.0
2016-06-20 00:00:00,Blaise Castle House Museum,0.0
2016-06-20 00:00:00,Bristol Archives,0.0
2016-06-20 00:00:00,Bristol Museum,400.0
2016-06-19 00:00:00,M Shed,2000.0
2016-06-19 00:00:00,The Georgian House Museum,101.0
2016-06-19 00:00:00,The Red Lodge Museum,68.0
2016-06-19 00:00:00,Blaise Castle House Museum,274.0
2016-06-19 00:00:00,Bristol Archives,0.0
2016-06-19 00:00:00,Bristol Museum,1141.0
2016-07-16 00:00:00,Bristol Archives,0.0
2016-05-26 00:00:00,Blaise Castle House Museum,0.0
2016-07-16 00:00:00,Bristol Museum,1043.0
2016-05-26 00:00:00,Bristol Archives,32.0
2016-07-15 00:00:00,M Shed,1508.0
2016-05-26 00:00:00,Bristol Museum,410.0
2016-07-15 00:00:00,The Georgian House Museum,0.0
2016-05-25 00:00:00,M Shed,1499.0
2016-07-15 00:00:00,The Red Lodge Museum,0.0
2016-05-25 00:00:00,The Georgian House Museum,0.0
2016-07-15 00:00:00,Blaise Castle House Museum,168.0
2016-05-25 00:00:00,The Red Lodge Museum,0.0
2016-07-15 00:00:00,Bristol Archives,10.0
2016-05-25 00:00:00,Blaise Castle House Museum,0.0
2016-07-15 00:00:00,Bristol Museum,1605.0
2016-05-25 00:00:00,Bristol Archives,16.0
2016-07-14 00:00:00,M Shed,1270.0
2016-05-25 00:00:00,Bristol Museum,623.0
2016-07-14 00:00:00,The Georgian House Museum,0.0
2016-07-14 00:00:00,The Red Lodge Museum,0.0
2016-07-14 00:00:00,Blaise Castle House Museum,156.0
2016-07-14 00:00:00,Bristol Archives,48.0
2016-07-14 00:00:00,Bristol Museum,834.0
2016-05-19 00:00:00,Bristol Archives,28.0
2016-05-19 00:00:00,Bristol Museum,605.0
2016-05-18 00:00:00,M Shed,971.0
2016-05-18 00:00:00,The Georgian House Museum,0.0
2016-05-18 00:00:00,The Red Lodge Museum,0.0
2016-05-18 00:00:00,Blaise Castle House Museum,0.0
2016-05-18 00:00:00,Bristol Archives,24.0
2016-05-18 00:00:00,Bristol Museum,533.0
2016-05-17 00:00:00,M Shed,973.0
2016-05-17 00:00:00,The Georgian House Museum,0.0
2016-05-17 00:00:00,The Red Lodge Museum,35.0
2016-05-17 00:00:00,Blaise Castle House Museum,0.0
2016-05-17 00:00:00,Bristol Archives,33.0
2016-05-17 00:00:00,Bristol Museum,498.0
2016-05-16 00:00:00,M Shed,0.0
2016-05-16 00:00:00,The Georgian House Museum,0.0
2016-03-27 01:00:00,The Georgian House Museum,0.0
2016-05-16 00:00:00,The Red Lodge Museum,32.0
2016-03-27 01:00:00,The Red Lodge Museum,0.0
2016-05-16 00:00:00,Blaise Castle House Museum,0.0
2016-03-27 01:00:00,Blaise Castle House Museum,0.0
2016-05-16 00:00:00,Bristol Archives,6.0
2016-03-27 01:00:00,Bristol Archives,0.0
2016-05-16 00:00:00,Bristol Museum,513.0
2016-03-26 01:00:00,M Shed,4190.0
2016-05-15 00:00:00,M Shed,1815.0
2016-03-26 01:00:00,Bristol Museum,2324.0
2016-05-15 00:00:00,The Georgian House Museum,84.0
2016-03-26 01:00:00,The Georgian House Museum,166.0
2016-05-15 00:00:00,The Red Lodge Museum,53.0
2016-04-29 00:00:00,M Shed,734.0
2016-03-26 01:00:00,The Red Lodge Museum,214.0
2016-05-15 00:00:00,Blaise Castle House Museum,322.0
2016-04-29 00:00:00,The Georgian House Museum,0.0
2016-03-26 01:00:00,Blaise Castle House Museum,102.0
2016-05-15 00:00:00,Bristol Archives,0.0
2016-04-29 00:00:00,The Red Lodge Museum,0.0
2016-03-26 01:00:00,Bristol Archives,0.0
2016-05-15 00:00:00,Bristol Museum,624.0
2016-04-29 00:00:00,Blaise Castle House Museum,50.0
2016-03-25 01:00:00,M Shed,2450.0
2016-05-14 00:00:00,M Shed,2507.0
2016-04-04 00:00:00,M Shed,1724.0
2016-04-29 00:00:00,Bristol Archives,18.0
2016-03-25 01:00:00,Bristol Museum,914.0
2016-05-14 00:00:00,The Georgian House Museum,97.0
2016-04-04 00:00:00,The Georgian House Museum,131.0
2016-04-29 00:00:00,Bristol Museum,751.0
2016-03-25 01:00:00,The Georgian House Museum,0.0
2016-05-14 00:00:00,The Red Lodge Museum,66.0
2016-05-14 00:00:00,Blaise Castle House Museum,4088.0
2016-05-14 00:00:00,Bristol Archives,15.0
2016-05-14 00:00:00,Bristol Museum,799.0
2016-05-13 00:00:00,M Shed,721.0
2016-05-13 00:00:00,The Georgian House Museum,0.0
2016-05-13 00:00:00,The Red Lodge Museum,0.0
2016-05-13 00:00:00,Blaise Castle House Museum,142.0
2016-05-13 00:00:00,Bristol Archives,9.0
2016-05-13 00:00:00,Bristol Museum,541.0
2016-05-12 00:00:00,M Shed,867.0
2016-05-12 00:00:00,The Georgian House Museum,0.0
2016-05-12 00:00:00,The Red Lodge Museum,0.0
2016-05-12 00:00:00,Blaise Castle House Museum,133.0
2016-05-12 00:00:00,Bristol Archives,58.0
2016-05-12 00:00:00,Bristol Museum,425.0
2016-05-11 00:00:00,M Shed,833.0
2016-05-11 00:00:00,The Georgian House Museum,0.0
